,places,doc_id
1107,Venteværelset,843
1108,Amtsraadssalen,843
1109,Ting- og Arresthuset,844
1110,Ting-og Arresthuset,844
1111,Stueetagen,844
1112,Teghøj,846
1113,Teghøj,846
1114,Vilkaar,846
1115,Ridderstræde,846
1116,Mindegade,846
1117,Jomsborg,846
1118,Revet,846
1119,Aagade,846
1120,Grenaa,848
1121,Aarhus,848
1122,Norge,848
1123,Skovvangsvej-Aldersrovej,854
1124,Slagtehuset,855
1125,Kvægtorv,855
1126,Slagtehuset,856
1127,Slagtehuset,856
1128,Slagtehuset,856
1129,Markedshallen,856
1130,Laanet,861
1131,Statslaan,863
1132,Brendstrupvej,863
1133,Ringgaarden,864
1134,"Assensgade 32 ..........................2700,00Kr.",865
1135,"Ny Banegaardsgade 47.....................2400,00""",865
1136,"Sjællandsgade 21..................270,00""
",865
1137,"Møensgade 10 ..........................245,20""",865
1138,N. Juelsgade 16,865
1139,Ejendommen Assensgade 9.,866
1140,Ringgaarden,880
1141,Marselisgaard,881
1142,Ndr. Ringgade,882
1143,Grenaavej,883
1144,Kasino,885
1145,Marselisborg Skole,886
1146,Silkeborg Købstad,888
1147,Skanderborg Købstad,888
1148,Randers Amt,888
1149,Viborg Amt,888
1150,Skanderborg,889
1151,Fruering,889
1152,Aarhus,889
1153,Gudenaacentralen,893
1154,Hads-Ning Herreders,895
1155,Matr. Nr. 65 og 78,899
1156,Matr. 55 og 78,900
1157,Mylius Erichsens,900
1158,Ndr. Ringgade,900
1159,Lauge Kochs,900
1160,Hans Egedes Vej,900
1161,Hjørnet,901
1162,Ndr. Ringgade,901
1163,Aarhus-Spørring-Randers,903
1164,Aarhus-Spørring-Randers,903
1165,Indsyningspladsen,908
1166,Markedshallen,908
1167,Kvægtorvet,908
1168,Kulgas,911
1169,Tyskland,911
1170,Odense,911
1171,Gasværket,913
1172,Aarhus,916
1173,København,916
1174,Johan Langes,918
1175,Johan Langes,919
1176,Kommunehospitalets,921
1177,Fjor,922
1178,Kommunehospitalet,924
1179,Slagtehusets,925
1180,Oøre,933
1181,Borgerskolen,935
1182,Samsøgade,935
1183,Aarhus,935
1184,nordre Bydel,941
1185,Frederiksgade 45-,942
1186,Marselisborg Skole,944
1187,Aarhus,944
1188,Vejen,945
1189,Brejning,946
1190,Marienlundsskolen,948
1191,Ting- og Arresthuset,950
1192,Slagtehuset,955
1193,Forsørgelsesanstalten,958
1194,Bispegaarden,958
1195,Kasernernes Vedkommende,958
1196,Fattigvæsenet,959
1197,Statsbyggelaan,962
1198,Statsbyggelaan,963
1199,Brendstrupvej,963
1200,Samsøgade18,964
1201,Østbanetorv,964
1202,"Sølystgade3 .....12000""00""
fhv.",964
1203,C. Købkesgade,964
1204,"Nørregade 10 ......................9500""00""",964
1205,Thunøgade,964
1206,"Sølystgade 6....................5300""00""",964
1207,"Lollandsgade 22.............5000""00""
fhv.",964
1208,"Barthsgade 1 ...............5000""00""",964
1209,"Tordenskjoldsgade 80 ............5000""00""",964
1210,"Hjelmensgade 5 ...................4000""00""",964
1211,N. Ebbesensvej 96,964
1212,"Kaserneboulevard 5 .............3500""00""",964
1213,H. Trollesgade 36,964
1214,H. Guldbergsgade,965
1215,"Faistersgade 38 .............2200""00""",965
1216,Nørre Alle,965
1217,Fuglesangsallé 1 A,965
1218,"Eckersbergsgade 42 .. .1500""00""",965
1219,P. Skramsgade,965
1220,"Hjortensgade 40 .................1335""00""",965
1221,"Ny Munkegade 62.................1300""00""",965
1222,"Mindegade 9..........................1300""00""",965
1223,"Teglværksgade 19 ....1200""00""",965
1224,"Lollandsgade 16..............1000""00""
ps",965
1225,"Thunøgade 30 ................1000""00""
fhv.",965
1226,"Sølystgade 41................1000""00""",965
1227,"Fyensgade 15 ........................800""00""",965
1228,"Møllestien 59 ...............770""00""",965
1229,Chr. Richardsvej,965
1230,"Sølystgade 17.....................680"" 00 """,965
1231,"Lollandsgade 16 ...............600""00""",966
1232,"Samsøgade 100.................550""00""
fhv. Arbmd",966
1233,"Østboulevard 25.....................450""00""",966
1234,"Sejrøgade 13 ..................440""00""",966
1235,"Østbanetorv 7.........................380"" 00 ""
",966
1236,H. Trollesgade 3,966
1237,"Teglværksgade12....335""00""
Elektriker",966
1238,"Grønnegade 83........................240""00""",966
1239,"Vejlegade 9...........................150""00""",966
1240,"Trepkasgade 3...............140""00""
pens.",966
1241,"Montanagade 55 ................100""00""",966
1242,"Christianiagade 11.............2600""00""",966
1243,"Frue Kirkeplads1.881""25",966
1244,Grejsdal Hvilehjem,966
1245,Aarhus Kommuneskoler,975
1246,vestre Bydel,977
1247,Marselisborg Skole,978
1248,Københavns Kommune,979
1249,Københavns Kommunes,979
1250,Kommunens Hospitaler,985
1251,Forbrændingsanstalten,989
1252,Svømmehallen,989
1253,Tietgens Plads).20,994
1254,Grønnegade),994
1255,Fredensgade 52   16 Børn,994
1256,-Langelandsgade,994
1257,Christiansgade 18,995
1258,Fritidshjemmet,995
1259,De gamles Hjem,995
1260,Amaliegade,995
1261,Aarhus,996
1262,Aarhus Bys,996
1263,Thorvaldsensgade,998
1264,Banegaardsgade,998
1265,Thorvaldsensgade,998
1266,Snedkerarbejdet,999
1267,Laan,1002
1268,nordre Bydel,1002
1269,Aarhus,1003
1270,Grunden,1005
1271,Filtenborgs Plads,1005
1272,Strandvejen,1005
1273,Byggegrunden,1005
1274,Raadhuset,1006
1275,Harald Jensens Plads,1007
1276,Moesgaard Strand,1007
1277,Vennelyst Teater,1008
1278,Marselis Boulevard,1012
1279,"Hjortensgade 21...............9000""00""",1012
1280,H. Brogesgade,1012
1281,"Nørreport 17 ........................6000""00""
Pensionist",1012
1282,"Grønnegade 1 .................5300""00""",1012
1283,H. Guldbergsgade 113,1012
1284,"Bülowsgade 8 .......................4000""00""",1012
1285,"Ringkøbingvej 5 ...........3600""00""",1012
1286,"Kystvej 45..........................3600""00*",1012
1287,Graven,1012
1288,"Sjællandsgade 114....................3100""00""",1013
1289,Niels Juelsgade 87,1013
1290,"Michaelsensgade 5 ...................2800""00""",1013
1291,Langelandsgade 220,1013
1292,"Vesterport 6 ......................2300""00""",1013
1293,"Ringkøbingvej 7 ..................2000""00""",1013
1294,Sandøgade 6 ..........................1900*00*,1013
1295,Sdr. Ringgade,1013
1296,"Klostergade 41 .........................1500""00""",1013
1297,"Vestergade 37 ................1500""00""",1013
1298,Skovvej 46 H,1013
1299,Vester Allé,1013
1300,St. Torv,1013
1301,Marienlundsallé 3,1013
1302,"Vesterbrogade 36 ......................1050""00""",1013
1303,O. Rudsgade,1013
1304,Sjællandsgade 97 .,1013
1305,"Horsensgade 7 ................900""00""",1014
1306,Vestergade 3,1014
1307,"Ringkøbingvej 27 ..........875""00""",1014
1308,Ny Munkegade 99..................,1014
1309,"Vesterport 10 ................800""00""",1014
1310,"Trøjborgvej 40 .......................800""00""",1014
1311,"Sejrøgade 11 ......................700""00""",1014
1312,"Skovvangsvej 226 ...................650""00""",1014
1313,H. V. Kaalundsvej,1014
1314,"Mejlgade84 ....600""00""
Arbejderske Frk. K. M. J. S. Nielsen, Teglværksgade5 .....575""00""
Murersvend N. Jørgensen",1014
1315,"Østboulevard 21....................525""00""",1014
1316,Blegdammen,1014
1317,"Aaboulevard 24486""90""",1014
1318,"Guldsmedgade 30 ....................400""00""",1014
1319,"Sjællandsgade 97 ........................400""00""",1014
1320,"Aaboulevard 24 ...............400""00""",1014
1321,"Østboulevard 15...................365*00""",1015
1322,"Aaboulevard 32 .......... .......350""00""
Pens.",1015
1323,Thunøgade 30.,1015
1324,"Trøjborgvej 8 A................335""00""",1015
1325,E. Warmingsvej,1015
1326,Falstersgade 3,1015
1327,Marienlundsallé 16,1015
1328,"Nørregade 7 ...................300""00""",1015
1329,Møllestien 4 B,1015
1330,"Skovfaldet 5 ......................265""00""",1015
1331,"Rosensgade 30 ........... .......250""00""",1015
1332,I. Huitfeldsgade,1015
1333,Vestergade 81 B,1015
1334,"Ny Munkegade 22...................210""00""",1015
1335,Dybkjærvej,1015
1336,Toldboden,1015
1337,"Knudrisgade 32 ............ . . .180""00""",1015
1338,"Mejlgade 97 .......................165""00""",1016
1339,Helgenæsgade,1016
1340,Vestergade 81 A,1016
1341,"Tordenskjoldsgade 87.75""00""",1016
1342,"Lollandsgade 75.............1915""40""",1016
1343,Arbejdsanstalten,1018
1344,Mørksgade,1022
1345,De unges Hiem,1022
1346,Aarhus,1022
1347,Aaboulevarden,1022
1348,Marselis Boulevard,1030
1349,Marselis Boulevard,1031
1350,Skovvangsvej,1031
1351,Aarhus,1032
1352,Aarhushallen,1036
1353,Aarhus Kommune,1036
1354,København,1036
1355,Aarhus,1036
1356,Aarhus,1037
1357,Aarhus,1038
1358,Aarhus,1038
1359,Fælleskraftstationen,1038
1360,Odder,1038
1361,Aarhus,1038
1362,Aarhus,1038
1363,Aastrupbro,1038
1364,Harte,1038
1365,Aastrupbro,1038
1366,F. K.,1038
1367,Odder,1038
1368,Aarhus,1038
1369,Aarhus,1038
1370,Aarhus,1038
1371,Aarhus,1038
1372,Aarhus,1039
1373,Aarhus,1039
1374,Aarhus,1039
1375,Lodsejerne,1039
1376,F. K.,1039
1377,Aarhus,1039
1378,Skov,1039
1379,Skov,1039
1380,Odder,1039
1381,Aarhus,1039
1382,Aarhus,1039
1383,Aarhus,1039
1384,Aarhus Elekiricitetsværk,1039
1385,Stationen,1039
1386,Aarhus,1039
1387,Aarhus,1040
1388,Aarhus,1040
1389,Friluftsstationens,1040
1390,Aarhus,1040
1391,Aarhus,1040
1392,Aarhus,1040
1393,Aarhus,1040
1394,Aarhus,1040
1395,Aarhus,1041
1396,Aarhus-Gudenaacentralens,1041
1397,Aarhus,1041
1398,Aarhus,1041
1399,Aarhus,1041
1400,Aarhus,1042
1401,s,1042
1402,Aarhus,1042
1403,Gudenaacentralen,1042
1404,Aarhus,1042
1405,Silo,1043
1406,Aarhus,1043
1407,Aabenraa,1043
1408,Aarhus,1043
1409,Samleskinnen,1043
1410,Aabenraa,1044
1411,Aarhus,1044
1412,Aarhus,1044
1413,Aarhus,1044
1414,Aarhus,1044
1415,Aarhus,1044
1416,Aarhus,1045
1417,Aarhus,1045
1418,Aarhus,1045
1419,Aarhus,1045
1420,Aarhus,1046
1421,Aarhus,1046
1422,Aarhus,1046
1423,Aarhus,1046
1424,Aarhus,1046
1425,Driftsaaret,1046
1426,Aahus,1046
1427,Driftsaaret,1047
1428,Aarhus,1047
1429,Aarhus,1047
1430,Aarhus,1047
1431,Aarhus,1047
1432,Aarhus,1047
1433,Aarhus,1047
1434,Aarhus,1048
1435,Aarhus,1048
1436,Sønderjyllands,1048
1437,Forbrændingsanstalten,1051
1438,Svømmehallen,1051
1439,Stautrup,1053
1440,Zoologisk Have,1054
1441,Zoologisk Have,1054
1442,Fasanvej 11.,1058
1443,Skovvangsvej 226.,1058
1444,Chistiansgade,1058
1445,Ndr. Ringgade,1058
1446,Vandværket,1063
1447,Vandværket,1066
1448,Viby Mosegaard,1068
1449,Viby Mosegaard,1069
1450,Tolstoisminde,1069
1451,Aahave,1069
1452,Tolstoisminde,1069
1453,Stien,1069
1454,Hovedvejen,1069
1455,Jorden,1070
1456,Jorden,1070
1457,Plads,1070
1458,Jorden,1070
1459,Arealet,1071
1460,Skanderborgvej,1071
1461,Riisskov,1072
1462,Aarhus Kommune,1072
1463,"Grenaavej 71, Risskov",1072
1464,Aarhus Kommune,1072
1465,Aarhus Kommune,1072
1466,Vejlby-Risskov Kommune,1072
1467,Kildegaarden 15............ 48600 Kr. 00 0.,1074
1468,C. Hauchsvej,1074
1469,Dr. Margrethesvej 17,1074
1470,"Nørregade 4 ...............4000""00""",1074
1471,Østboulevard 11c,1074
1472,"Ny Banegaardsgade 45.................3135""00""",1074
1473,"Banegaardsgade 21.............2500""00""",1074
1474,"Jægergaardsgade 146 ...............2450""00""",1074
1475,St. Blichersgade,1075
1476,"Silkeborgvej 98 ........................1850c00""",1075
1477,Tordenskjoldsgade 34,1075
1478,"Brammersgade 58........................1500""00""",1075
1479,"Samsøgade 3.........................1435""00""",1075
1480,"I.Huitfeldsgade 70............1075 "" 00""",1075
1481,"Teglværksgade 20...............1000""00""",1075
1482,"Knudrisgade 15 ................900""00""",1075
1483,"Østboulevard 21............880""00""
Murersvend C. C. Petersen",1075
1484,"Banegaardsgade 10..............815""00""",1075
1485,"Fr. Allé 117 ...........................760""00""",1075
1486,"Svalevej 8..........................750""00""",1075
1487,Langelandsgade 35 a,1075
1488,"Skovgaardsgade 8...................625""00""",1075
1489,"Marstrandsgade 25 ................620""00""",1075
1490,"Brammersgade 58........................600""00""",1075
1491,"Bissensgade 6 .................585""00*",1075
1492,Sct. Pauls Plads,1076
1493,"Lundbyesgade 16.......................500""00""",1076
1494,Dr.Margrethesvej3,1076
1495,Skolegade,1076
1496,"Lollandsgade 38.......................375""00""",1076
1497,O. Rudsgade,1076
1498,"Michaelsensgade 7 ...................370""00""",1076
1499,"Fasanvej 10............................365""00""",1076
1500,"Østboulevard 33 ....................350""00""",1076
1501,Ndr. Ringgade,1076
1502,Otto Rudsgade,1076
1503,Dr.,1076
1504,Margrethesvej 27..........,1076
1505,Langelandsgade 35 a,1076
1506,Bogensegade,1076
1507,H. Brogesgade,1076
1508,"Ny Munkegade 10
 976""50""",1076
1509,"Falstersgade 10 a....................................500""00""",1077
1510,Nygade 25.,1080
1511,Aagade 2 .,1080
1512,Solhjem,1080
1513,Bethesdavej,1080
1514,Montanagade 37,1080
1515,Studsgade 12.,1080
1516,"Fiskergade 86.
",1080
1517,Montanagade 43,1080
1518,Dannebrogsgade 7.,1080
1519,Nattergalevej 14.,1080
1520,Godthaabsgade 6.,1080
1521,Dybkjærvej 9.,1080
1522,H. Guldbergsgade,1080
1523,Vestergade 56.,1080
1524,Klostergade 58.,1080
1525,Thunøgade 53.,1080
1526,"Grønnegade 38.
Enke",1080
1527,Banegaardsgade 7.,1080
1528,Møllesti,1080
1529,Skovvej 105.,1080
1530,Marselisborg Allé,1080
1531,"Absalonsgade 1 b.
Søren M. Sørensen",1080
1532,Skovvej 89.,1080
1533,Aaboulevard 7.,1080
1534,Nørregade 19.,1080
1535,Frb. Torv,1080
1536,Istedgade 29.,1080
1537,Randersvej,1080
1538,Frue Kirkeplads,1080
1539,Montanagade,1080
1540,Tromsøgade,1080
1541,Statslaan,1084
1542,Vennelyst,1087
1543,Vennelyst,1087
1544,Vennelyst,1088
1545,Parken,1088
1546,Naturhistorisk Museum,1090
1547,Haveanlæget,1090
1548,Hamborg,1091
1549,Aarhus,1096
1550,Maarslet,1096
1551,Moesgaard,1096
1552,Odder Landevej,1096
1553,Skovfogedhuset,1096
1554,Samshuset,1096
1555,Vilkaar,1096
1556,Aarhus Kommune,1096
1557,Maarslet Kommune,1096
1558,Aarhus Kommune,1096
1559,Aarhus Kommune,1096
1560,Aarhus Kommunes,1096
1561,Maarslet Kommune,1096
1562,Moesgaard Allé,1097
1563,Giber Aa,1097
1564,Sogneskellet,1097
1565,Beder-Malling Kommune,1097
1566,Aarhus Kommune,1097
1567,Aarhus,1097
1568,Byens,1097
1569,Aarhus,1098
1570,Maarslet Kommune,1098
1571,Landevej,1098
1572,Aarhus,1098
1573,Aarhus,1098
1574,Aarhus,1098
1575,Aarhus Kommunes,1098
1576,Rostrupsvej,1100
1577,Rostrupsvej,1101
1578,Roald Amundsens,1102
1579,Arbejdsanstalten,1104
1580,Gadeanlæg,1106
1581,Ringgaarden,1106
1582,Viby Mosegaard,1108
1583,nordre Bydel,1109
1584,Aarhus Kommune,1112
1585,Nygade 6,1113
1586,Aarhus,1113
1587,Aarhus Købstads,1113
1588,"Nygade 6, samt Skrivelse",1113
1589,Aarhus Kommune,1114
1590,de Mezas Vej,1115
1591,Aarhus Købstads,1115
1592,Marselisborg,1115
1593,"De Mezasvej 22, Aarhus",1115
1594,Aarhus Kommune,1115
1595,Kommunen,1116
1596,Havnen,1117
1597,Raadhustaarnet,1117
1598,Frue Kirkeplads,1118
1599,Ringgaarden,1120
1600,Grunden,1124
1601,Filtenborgs Piads,1124
1602,Strandvejen,1124
1603,Aarhus,1125
1604,Vennelyst Teater,1126
1605,Samsøgades Skole,1127
1606,Aarhus Købstad,1128
1607,Aarhus Købstad,1128
1608,Aarhus Købstad,1128
1609,Banegaarden,1130
1610,Store Torv,1130
1611,Nørreport,1130
1612,Clemensbros Underside,1133
1613,Viby,1134
1614,Aarhus Kommune,1135
1615,nordre Bydel,1137
1616,Aarhus,1138
1617,Havnens,1139
1618,Tinghusets,1140
1619,Jens Munks,1141
1620,Aarhus kommunale,1143
1621,Ejendommen,1146
1622,de Mezavej 22.,1146
1623,Ejendommen Nygade 6.,1147
1624,Nordre Bydel,1154
1625,Gravearbejdet,1155
1626,Slotsalle,1155
1627,Markj. ved Norges Plads,1156
1628,Norges Plads,1156
1629,Aarhus Bys,1156
1630,Hasle Herred,1156
1631,Alen,1156
1632,Alen,1156
1633,Aarhus Kommune,1157
1634,Herning,1158
1635,Marts Maaned,1158
1636,Fasanvej 30 ................. 20000 Kr. 00 Ø.,1159
1637,"Søndergade 51 .....................9500""00""",1159
1638,"Grønnegade 26 ........................8200""00""",1159
1639,Mejlgade,1159
1640,Dynkarken,1159
1641,"Bruunsgade 53 ...............7600""60""",1159
1642,"Sct.
",1159
1643,"Paulsgade 49 .................6300""00""",1159
1644,Skovgaardsgade 2 B,1159
1645,"Odensegade 12 ......................4800""00""",1159
1646,Schleppegrellsgade 2,1159
1647,"Østboulevard
",1159
1648,"Strandparken 10............2600""00""
Kontorass",1159
1649,I. Huitfeldsgade,1159
1650,"Hejbergsgade 25 ...................2000""00""",1159
1651,"Trøjborgvej 50 ....................2000""00
Tømrer",1160
1652,Montanagade,1160
1653,Aaboulevard,1160
1654,"Jægaardsgade 146............1800""00
",1160
1655,"Sølystgade6 ...........1800""00
Pakmester M. I. Petersen",1160
1656,Lundingsgade,1160
1657,St. Blichersgade,1160
1658,Syerske,1160
1659,"Bülowsgade 58.................1500""00
Syerske",1160
1660,"Bülowsgade 58.................1500""00
",1160
1661,St. Billes Torv,1160
1662,Bogensegade,1160
1663,"Ndr.
",1160
1664,Ringgade 136 ..................,1160
1665,"N.
",1160
1666,Juelsgade,1160
1667,"Sct. Pauls
",1160
1668,"Holbergsgade 37 ..................1300""00
",1160
1669,"Fr.
",1160
1670,"Allé 53 .......................1150""00
",1160
1671,"Odensegade 23............1150""00",1160
1672,H. Trollesgade,1160
1673,Horsensgade 8,1161
1674,I. Huitfeldtsgade,1161
1675,"Kildegaarden 11
 ....................1100""00""",1161
1676,St. Blichersgade,1161
1677,"Steinmannsgade 3
 ........................900""00""",1161
1678,O. Rømersgade,1161
1679,Godthaabsgade 28 A,1161
1680,"Silkeborgvej 58........................850""00""",1161
1681,Marstrandsgade 9,1161
1682,Strygerske,1161
1683,"Brammersgade 60 .............800""00""
Økonoma",1161
1684,"Jægergaardsgade 110800""00""",1161
1685,"Montanagade 4 .................800""00""",1161
1686,"Lundbyesgade 12................775""00""
Maskinarb",1161
1687,"Brammersgade 55 ...............730""00""
",1161
1688,. Pauls Plads,1161
1689,"Thunøgade 37
 .......................675""00""",1161
1690,"Samsøgade 52 ..........................660""00""",1161
1691,J. la Coursgade,1161
1692,Thunøgade 2 A,1162
1693,Schleppegrellsgade 18 B,1162
1694,"Montanagade 51
 ",1162
1695,Istedgade,1162
1696,"Sjællandsgade 102...................550""00
Murersv.",1162
1697,"Fr.
",1162
1698,O. Rømersgade,1162
1699,Godthaabsgade 28 A,1162
1700,N.,1162
1701,Juelsgade,1162
1702,"Vejlegade 10............515""00
Arbmd",1162
1703,"Skovvej 19 ........................500""00
Kommuneass",1162
1704,Fr. Allé,1162
1705,"Tordenskjoldsgade 34 .................475""00
Fhv.",1162
1706,Helgolandsgade 25,1162
1707,"Aagade
",1162
1708,Skive,1162
1709,Aarhus,1162
1710,Syerske,1162
1711,N. Juelsgade,1162
1712,"Vesterbro
",1162
1713,Møensgade,1162
1714,Hejbergsgade 1 B,1162
1715,Bruunsgade,1163
1716,"Hjortensgade 3 ........................400""00""",1163
1717,Steinmannsgade,1163
1718,"Ringkøbingvej 15
....................375""00""",1163
1719,Teglværksgade,1163
1720,"Brammersgade 6-8..................350""00""",1163
1721,Marselisborg Allé,1163
1722,Saltholmsgade31,1163
1723,"Odensegade 23 ................320""00""",1163
1724,Ringkøbingvej 16,1163
1725,"Banegaardsgade 6
 ..................280""00""",1163
1726,Sdr. Ringgade,1163
1727,"Fyensgade 10 .......................270""00""",1163
1728,"Horsensgade 9
........................270""00""",1163
1729,"Horsensgade 9
 ....................",1163
1730,de Mezasvej 6,1163
1731,"O. Rømersgade 94-96 ...........225""00""",1163
1732,"Langelandsgade 8205""00""",1163
1733,Marselisborg Allé,1164
1734,"Blegdammen 2 ...........................160""00""",1164
1735,"Viborgvej 35............................140""00""",1164
1736,"Gyldenløvesgade 1 ......................110""00""",1164
1737,"Dybbølgade 11
.................................",1164
1738,Syerske,1164
1739,"Banegaardsgade 6 .......................500""00""
",1164
1740,Kommunehospitalets Lupusstation,1170
1741,Odder Landevej,1175
1742,Kildevejen,1175
1743,Maarslet Kommunes,1176
1744,Odder Landevej,1176
1745,Skovfogedhuset,1176
1746,Samshuset,1176
1747,Moesgaard Allé,1176
1748,Giber Aa,1176
1749,Sogneskellet,1176
1750,Beder-Malling Kommune,1176
1751,Aarhus Kommune,1176
1752,Vilkaar,1176
1753,Moesgaard,1176
1754,Moesgaard,1176
1755,Moesgaard,1176
1756,Maarslet Kommune,1177
1757,Aarhus Kommunes,1177
1758,Maarslet Kommune,1177
1759,Aarhus,1177
1760,Børnely,1181
1761,Torrild-Aarhus,1182
1762,Strækningen Tranbjerg-Aarhus og omvendt.,1182
1763,Slagtehusets,1183
1764,Horsens,1185
1765,Skovdals,1186
1766,Aarhus Kommunes,1186
1767,Dyrehavevej,1186
1768,Skovdals Jorder,1187
1769,Dyrehavevej,1187
1770,Aarhus Kommune,1187
1771,Skovdales Jorder,1187
1772,Viby Kommune,1187
1773,Aarhus Kommune,1187
1774,Skovdales Jorder,1187
1775,Dyrehavevej,1187
1776,Aarhus Kommunes,1187
1777,Aarhus Kommune,1188
1778,Aarhus Kommunes,1188
1779,Aarhus Kommune,1188
1780,Skovdal´s Jorder,1188
1781,Aarhus Kommunes,1188
1782,Aarhus Kommune,1188
1783,Skovdales Jorder,1188
1784,Dyrehavevej,1188
1785,Dyrehavevej,1189
1786,Aarhus Kommune,1189
1787,Aarhus Kommune,1189
1788,Viby Kommune,1189
1789,Aarhus Kloakpumpestation,1189
1790,Dyrehavevej,1189
1791,Aarhus Aa,1189
1792,Tinghusets,1190
1793,Aarhus,1195
1794,"St.
",1200
1795,Paulsgade,1200
1796,"Falkevej 10""275""75
Skomager O.Grønborg",1200
1797,Ny Munkegade,1200
1798,"Blaamejsevej 11...""346""105",1200
1799,"Assensgade
",1201
1800,I. Huitfeldsgade,1201
1801,Fredensgade44,1201
1802,Guldsmedgade,1201
1803,"Hjelmensgade
",1201
1804,"Samsøgade 74........""540""160",1201
1805,Skolebakken,1201
1806,"K. Rasmussensvej7""1162""350",1201
1807,"Sjællandsgade
",1201
1808,Aarhus,1203
1809,Kommunehospitalet,1204
1810,Statskassens Vegne,1205
